NAME,YEAR,MONTH,DAY,PERIOD,VALUE
SAN_ISIDRO-TG+TV-FSTVD_GNL_INF,2026,5,9,1,0.186772085
SAN_ISIDRO_2-TG_DIE,2026,5,9,1,0.237880602
SAN_ISIDRO_2-TG_GN_A,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG_GNL_A,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG_GNL_B,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG_GNL_C,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG_GNL_D,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG_GNL_E,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG_GNL_F,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG_GNL_X,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG_GNL_INF,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG+TV_DIE,2026,5,9,1,0.167401282
SAN_ISIDRO_2-TG+TV_GN_A,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV_GNL_A,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV_GNL_B,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV_GNL_C,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV_GNL_D,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV_GNL_E,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV_GNL_F,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV_GNL_X,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV_GNL_INF,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_DIE,2026,5,9,1,0.167401282
SAN_ISIDRO_2-TG+TV-FSTVU_GN_A,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_A,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_B,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_C,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_D,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_E,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_F,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_X,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_INF,2026,5,9,1,0.184954139
SAN_LORENZO_U1,2026,5,9,1,0.342
SAN_LORENZO_U2,2026,5,9,1,0.3804
SAN_LORENZO_U3,2026,5,9,1,0.289
SAN_JAVIER_1,2026,5,9,1,0.211963636
SAN_JAVIER_2,2026,5,9,1,0.2144
SANTA_FE_BL1,2026,5,9,1,2.293292183
SANTA_FE_BL2,2026,5,9,1,1.616762826
SANTA_FE_BL3,2026,5,9,1,1.517065028
SANTA_FE_BL4,2026,5,9,1,1.522353415
SANTA_LIDIA,2026,5,9,1,0.254527604
SANTA_MARIA,2026,5,9,1,0.346292882
SANTA_MARTA,2026,5,9,1,0.271643585
TALTAL_1_DIE,2026,5,9,1,0.26993263
TALTAL_1_GN_A,2026,5,9,1,0.318540896
TALTAL_1_GNL_A,2026,5,9,1,0.318540896
TALTAL_1_GNL_B,2026,5,9,1,0.318540896
TALTAL_1_GNL_C,2026,5,9,1,0.318540896
TALTAL_1_GNL_D,2026,5,9,1,0.318540896
TALTAL_1_GNL_E,2026,5,9,1,0.318540896
TALTAL_1_GNL_X,2026,5,9,1,0.318540896
TALTAL_1_GNL_INF,2026,5,9,1,0.318540896
TALTAL_2_DIE,2026,5,9,1,0.269386901
TALTAL_2_GN_A,2026,5,9,1,0.318648767
TALTAL_2_GNL_A,2026,5,9,1,0.318648767
TALTAL_2_GNL_B,2026,5,9,1,0.318648767
TALTAL_2_GNL_C,2026,5,9,1,0.318648767
TALTAL_2_GNL_D,2026,5,9,1,0.318648767
TALTAL_2_GNL_E,2026,5,9,1,0.318648767
TALTAL_2_GNL_X,2026,5,9,1,0.318648767
TALTAL_2_GNL_INF,2026,5,9,1,0.318648767
TENO,2026,5,9,1,0.2193
TENO_GAS_GLP,2026,5,9,1,0.217690909
CAMPICHE,2026,5,9,1,0.354550024
NUEVA_VENTANAS,2026,5,9,1,0.37094366
TERMOPACIFICO,2026,5,9,1,0.243354545
TOCOPILLA_U16-TG_GN_A,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG_GNL_A,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG_GNL_B,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG_GNL_C,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG_GNL_D,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG_GNL_E,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG_GNL_X,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG_GNL_INF,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG+TV_DIE,2026,5,9,1,0.17135474
TOCOPILLA_U16-TG+TV_GN_A,2026,5,9,1,0.178525392
TOCOPILLA_U16-TG+TV_GNL_A,2026,5,9,1,0.178525392
TOCOPILLA_U16-TG+TV_GNL_B,2026,5,9,1,0.178525392
TOCOPILLA_U16-TG+TV_GNL_C,2026,5,9,1,0.178525392
TOCOPILLA_U16-TG+TV_GNL_D,2026,5,9,1,0.178525392
TOCOPILLA_U16-TG+TV_GNL_E,2026,5,9,1,0.178525392
TOCOPILLA_U16-TG+TV_GNL_X,2026,5,9,1,0.178525392
TOCOPILLA_U16-TG+TV_GNL_INF,2026,5,9,1,0.178525392
TOCOPILLA-TG1,2026,5,9,1,0.328964762
TOCOPILLA-TG2,2026,5,9,1,0.317424146
TOCOPILLA-TG3_DIE,2026,5,9,1,0.265018745
TOCOPILLA-TG3_GN_A,2026,5,9,1,0.222153791
TOCOPILLA-TG3_GNL_A,2026,5,9,1,0.222153791
TOCOPILLA-TG3_GNL_B,2026,5,9,1,0.222153791
TOCOPILLA-TG3_GNL_C,2026,5,9,1,0.222153791
TOCOPILLA-TG3_GNL_D,2026,5,9,1,0.222153791
TOCOPILLA-TG3_GNL_E,2026,5,9,1,0.222153791
TOCOPILLA-TG3_GNL_X,2026,5,9,1,0.222153791
TOCOPILLA-TG3_GNL_INF,2026,5,9,1,0.222153791
TRAPEN,2026,5,9,1,0.2193
TRINCAO,2026,5,9,1,0.200818182
UJINA_U1_DIE,2026,5,9,1,0.246272727
UJINA_U1_HFO,2026,5,9,1,0.215333333
UJINA_U2_DIE,2026,5,9,1,0.257727273
UJINA_U2_HFO,2026,5,9,1,0.218285714
UJINA_U3_DIE,2026,5,9,1,0.257181818
UJINA_U3_HFO,2026,5,9,1,0.216952381
UJINA_U4_DIE,2026,5,9,1,0.254545455
UJINA_U4_HFO,2026,5,9,1,0.234095238
UJINA_U5_HFO,2026,5,9,1,0.205
UJINA_U6_HFO,2026,5,9,1,0.169238095
VALDIVIA_BL1_EUCA,2026,5,9,1,1.68
VALDIVIA_BL1_PINO,2026,5,9,1,1.63
VALDIVIA_BL2_EUCA,2026,5,9,1,1.531710911
VALDIVIA_BL2_PINO,2026,5,9,1,1.1968041
VALDIVIA_BL3_EUCA,2026,5,9,1,1.531710911
VALDIVIA_BL3_PINO,2026,5,9,1,1.1968041
VALDIVIA_BL4_EUCA,2026,5,9,1,0.35
VALDIVIA_BL4_PINO,2026,5,9,1,0.27
VINALES_BL1,2026,5,9,1,1.353010893
VINALES_BL2,2026,5,9,1,1.353010893
YUNGAY_U1_DIE,2026,5,9,1,0.240222941
YUNGAY_U1_GN_A,2026,5,9,1,0.294879057
YUNGAY_U1_GNL_A,2026,5,9,1,0.294879057
YUNGAY_U2_DIE,2026,5,9,1,0.237709236
YUNGAY_U2_GN_A,2026,5,9,1,0.283813675
YUNGAY_U2_GNL_A,2026,5,9,1,0.283813675
YUNGAY_U3_DIE,2026,5,9,1,0.235255477
YUNGAY_U3_GN_A,2026,5,9,1,0.283821078
YUNGAY_U3_GNL_A,2026,5,9,1,0.283821078
YUNGAY_U4_DIE,2026,5,9,1,0.265866491
UJINA_U5_DIE,2026,5,9,1,0.246272727
UJINA_U6_DIE,2026,5,9,1,0.184909091
LOS_VIENTOS-CNAVIA_GNL_A,2026,5,9,1,0.300279313
LOS_VIENTOS-CNAVIA_GNL_B,2026,5,9,1,0.300279313
LOS_VIENTOS-CNAVIA_GNL_C,2026,5,9,1,0.300279313
LOS_VIENTOS_GNL_B,2026,5,9,1,0.300279313
LOS_VIENTOS_GNL_C,2026,5,9,1,0.300279313
KELAR-TG1_GN_A,2026,5,9,1,0.267108152
KELAR-TG1+0.5TV_GN_A,2026,5,9,1,0.182681182
KELAR-TG1+TG2+TV_GN_A,2026,5,9,1,0.182361996
KELAR-TG2_GN_A,2026,5,9,1,0.267823173
KELAR-TG2+0.5TV_GN_A,2026,5,9,1,0.18320158
MAITENCILLO,2026,5,9,1,0.218392727
LOS_VIENTOS_GN_A,2026,5,9,1,0.300279313
LOS_VIENTOS-CNAVIA_GN_A,2026,5,9,1,0.300279313
LOS_VIENTOS_GNL_D,2026,5,9,1,0.300279313
LOS_VIENTOS-CNAVIA_GNL_D,2026,5,9,1,0.300279313
LOS_VIENTOS_GNL_E,2026,5,9,1,0.300279313
LOS_VIENTOS-CNAVIA_GNL_E,2026,5,9,1,0.300279313
NUEVA_RENCA-FA_GNL_C,2026,5,9,1,0.255548387
NUEVA_RENCA-FA_GNL_D,2026,5,9,1,0.255548387
NUEVA_RENCA-FA_GNL_E,2026,5,9,1,0.255548387
ATA-TG1A_GN_B,2026,5,9,1,0.335215942
ATA-TG1A+0.5TV1C_GN_B,2026,5,9,1,0.219091757
ATA-TG1A+TG1B+TV1C_GN_B,2026,5,9,1,0.2033
ATA-TG1B_GN_B,2026,5,9,1,0.335547458
ATA-TG1B+0.5TV1C_GN_B,2026,5,9,1,0.214773927
ATA-TG2A_GN_B,2026,5,9,1,0.330734418
ATA-TG2A+0.5TV2C_GN_B,2026,5,9,1,0.227011268
ATA-TG2A+TG2B+TV2C_GN_B,2026,5,9,1,0.2033
ATA-TG2B_GN_B,2026,5,9,1,0.337556499
ATA-TG2B+0.5TV2C_GN_B,2026,5,9,1,0.223408453
CANDELARIA_1_GN_B,2026,5,9,1,0.324635083
CANDELARIA_2_GN_B,2026,5,9,1,0.323764936
MEJILLONES_3-TG_GN_B,2026,5,9,1,0.317355141
MEJILLONES_3-TG+TV_GN_B,2026,5,9,1,0.207232082
NEHUENCO_1-FA_GN_B,2026,5,9,1,0.265053763
NEHUENCO_1-TG_GN_B,2026,5,9,1,0.286451613
NEHUENCO_1-TG+TV_GN_B,2026,5,9,1,0.191604988
NEHUENCO_2-TG_GN_B,2026,5,9,1,0.276
NEHUENCO_2-TG+TV_GN_B,2026,5,9,1,0.187845798
NEHUENCO_9B_GN_B,2026,5,9,1,0.3158
NUEVA_RENCA-FA_GN_B,2026,5,9,1,0.255548387
QUINTERO_1A_GN_B,2026,5,9,1,0.317456468
QUINTERO_1B_GN_B,2026,5,9,1,0.315501669
SAN_ISIDRO-FA_GN_B,2026,5,9,1,0.286696774
SAN_ISIDRO-TG_GN_B,2026,5,9,1,0.282673516
SAN_ISIDRO-TG+TV_GN_B,2026,5,9,1,0.186772085
SAN_ISIDRO-TG+TV-FSTVD_GN_B,2026,5,9,1,0.186772085
SAN_ISIDRO_2-TG_GN_B,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG+TV_GN_B,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GN_B,2026,5,9,1,0.184954139
TALTAL_1_GN_B,2026,5,9,1,0.318540896
TALTAL_2_GN_B,2026,5,9,1,0.318648767
TOCOPILLA_U16-TG_GN_B,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG+TV_GN_B,2026,5,9,1,0.178525392
TOCOPILLA-TG3_GN_B,2026,5,9,1,0.222153791
KELAR-TG1_GN_B,2026,5,9,1,0.267108152
KELAR-TG1+0.5TV_GN_B,2026,5,9,1,0.182681182
KELAR-TG1+TG2+TV_GN_B,2026,5,9,1,0.182361996
KELAR-TG2_GN_B,2026,5,9,1,0.267823173
KELAR-TG2+0.5TV_GN_B,2026,5,9,1,0.18320158
LOS_VIENTOS_GN_B,2026,5,9,1,0.300279313
LOS_VIENTOS-CNAVIA_GN_B,2026,5,9,1,0.300279313
ATA-TG1A_GN_C,2026,5,9,1,0.335215942
ATA-TG1A+0.5TV1C_GN_C,2026,5,9,1,0.219091757
ATA-TG1A+TG1B+TV1C_GN_C,2026,5,9,1,0.2033
ATA-TG1B_GN_C,2026,5,9,1,0.335547458
ATA-TG1B+0.5TV1C_GN_C,2026,5,9,1,0.214773927
ATA-TG2A_GN_C,2026,5,9,1,0.330734418
ATA-TG2A+0.5TV2C_GN_C,2026,5,9,1,0.227011268
ATA-TG2A+TG2B+TV2C_GN_C,2026,5,9,1,0.2033
ATA-TG2B_GN_C,2026,5,9,1,0.337556499
ATA-TG2B+0.5TV2C_GN_C,2026,5,9,1,0.223408453
CANDELARIA_1_GN_C,2026,5,9,1,0.324635083
CANDELARIA_2_GN_C,2026,5,9,1,0.323764936
MEJILLONES_3-TG_GN_C,2026,5,9,1,0.317355141
MEJILLONES_3-TG+TV_GN_C,2026,5,9,1,0.207232082
NEHUENCO_1-FA_GN_C,2026,5,9,1,0.265053763
NEHUENCO_1-TG_GN_C,2026,5,9,1,0.286451613
NEHUENCO_1-TG+TV_GN_C,2026,5,9,1,0.191604988
NEHUENCO_2-TG_GN_C,2026,5,9,1,0.276
NEHUENCO_2-TG+TV_GN_C,2026,5,9,1,0.187845798
NEHUENCO_9B_GN_C,2026,5,9,1,0.3158
NUEVA_RENCA-FA_GN_C,2026,5,9,1,0.255548387
NUEVA_RENCA-TG+TV_GN_C,2026,5,9,1,0.188102803
QUINTERO_1A_GN_C,2026,5,9,1,0.317456468
QUINTERO_1B_GN_C,2026,5,9,1,0.315501669
SAN_ISIDRO-FA_GN_C,2026,5,9,1,0.286696774
SAN_ISIDRO-TG_GN_C,2026,5,9,1,0.282673516
SAN_ISIDRO-TG+TV_GN_C,2026,5,9,1,0.186772085
SAN_ISIDRO-TG+TV-FSTVD_GN_C,2026,5,9,1,0.186772085
SAN_ISIDRO_2-TG_GN_C,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG+TV_GN_C,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GN_C,2026,5,9,1,0.184954139
TALTAL_1_GN_C,2026,5,9,1,0.318540896
TALTAL_2_GN_C,2026,5,9,1,0.318648767
TOCOPILLA_U16-TG_GN_C,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG+TV_GN_C,2026,5,9,1,0.178525392
TOCOPILLA-TG3_GN_C,2026,5,9,1,0.222153791
KELAR-TG1_GN_C,2026,5,9,1,0.267108152
KELAR-TG1+0.5TV_GN_C,2026,5,9,1,0.182681182
KELAR-TG1+TG2+TV_GN_C,2026,5,9,1,0.182361996
KELAR-TG2_GN_C,2026,5,9,1,0.267823173
KELAR-TG2+0.5TV_GN_C,2026,5,9,1,0.18320158
LOS_VIENTOS_GN_C,2026,5,9,1,0.300279313
LOS_VIENTOS-CNAVIA_GN_C,2026,5,9,1,0.300279313
ATA-TG1A_GN_D,2026,5,9,1,0.335215942
ATA-TG1A+0.5TV1C_GN_D,2026,5,9,1,0.219091757
ATA-TG1A+TG1B+TV1C_GN_D,2026,5,9,1,0.2033
ATA-TG1B_GN_D,2026,5,9,1,0.335547458
ATA-TG1B+0.5TV1C_GN_D,2026,5,9,1,0.214773927
ATA-TG2A_GN_D,2026,5,9,1,0.330734418
ATA-TG2A+0.5TV2C_GN_D,2026,5,9,1,0.227011268
ATA-TG2A+TG2B+TV2C_GN_D,2026,5,9,1,0.2033
ATA-TG2B_GN_D,2026,5,9,1,0.337556499
ATA-TG2B+0.5TV2C_GN_D,2026,5,9,1,0.223408453
CANDELARIA_1_GN_D,2026,5,9,1,0.324635083
CANDELARIA_2_GN_D,2026,5,9,1,0.323764936
MEJILLONES_3-TG_GN_D,2026,5,9,1,0.317355141
MEJILLONES_3-TG+TV_GN_D,2026,5,9,1,0.207232082
NEHUENCO_1-FA_GN_D,2026,5,9,1,0.265053763
NEHUENCO_1-TG_GN_D,2026,5,9,1,0.286451613
NEHUENCO_1-TG+TV_GN_D,2026,5,9,1,0.191604988
NEHUENCO_2-TG_GN_D,2026,5,9,1,0.276
NEHUENCO_2-TG+TV_GN_D,2026,5,9,1,0.187845798
NEHUENCO_9B_GN_D,2026,5,9,1,0.3158
NUEVA_RENCA-FA_GN_D,2026,5,9,1,0.255548387
NUEVA_RENCA-TG+TV_GN_D,2026,5,9,1,0.188102803
QUINTERO_1A_GN_D,2026,5,9,1,0.317456468
QUINTERO_1B_GN_D,2026,5,9,1,0.315501669
SAN_ISIDRO-FA_GN_D,2026,5,9,1,0.286696774
SAN_ISIDRO-TG_GN_D,2026,5,9,1,0.282673516
SAN_ISIDRO-TG+TV_GN_D,2026,5,9,1,0.186772085
SAN_ISIDRO-TG+TV-FSTVD_GN_D,2026,5,9,1,0.186772085
SAN_ISIDRO_2-TG_GN_D,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG+TV_GN_D,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GN_D,2026,5,9,1,0.184954139
TALTAL_1_GN_D,2026,5,9,1,0.318540896
TALTAL_2_GN_D,2026,5,9,1,0.318648767
TOCOPILLA_U16-TG_GN_D,2026,5,9,1,0.268508181
TOCOPILLA_U16-TG+TV_GN_D,2026,5,9,1,0.178525392
TOCOPILLA-TG3_GN_D,2026,5,9,1,0.222153791
KELAR-TG1_GN_D,2026,5,9,1,0.267108152
KELAR-TG1+0.5TV_GN_D,2026,5,9,1,0.182681182
KELAR-TG1+TG2+TV_GN_D,2026,5,9,1,0.182361996
KELAR-TG2_GN_D,2026,5,9,1,0.267823173
KELAR-TG2+0.5TV_GN_D,2026,5,9,1,0.18320158
LOS_VIENTOS_GN_D,2026,5,9,1,0.300279313
LOS_VIENTOS-CNAVIA_GN_D,2026,5,9,1,0.300279313
NEWEN_GN_B,2026,5,9,1,0.301705848
QUINTERO_1A_GN_E,2026,5,9,1,0.317456468
QUINTERO_1B_GN_E,2026,5,9,1,0.315501669
SAN_ISIDRO_2-TG_GN_E,2026,5,9,1,0.277193179
SAN_ISIDRO_2-TG+TV_GN_E,2026,5,9,1,0.184954139
SAN_ISIDRO_2-TG+TV-FSTVU_GN_E,2026,5,9,1,0.184954139
SAN_ISIDRO-FA_GN_E,2026,5,9,1,0.286696774
SAN_ISIDRO-TG_GN_E,2026,5,9,1,0.282673516
SAN_ISIDRO-TG+TV_GN_E,2026,5,9,1,0.186772085
SAN_ISIDRO-TG+TV-FSTVD_GN_E,2026,5,9,1,0.186772085
CENIZAS_U4,2026,5,9,1,0.254189091
CENIZAS_U5,2026,5,9,1,0.24942
ARAUCO_MAPA_BL1,2026,5,9,1,0.325384746
ARAUCO_MAPA_BL2,2026,5,9,1,0.506
